id,polarity_name,polarity_overview,polarity_rules,review_polarity
56879,0.11658297258297257,0.0,0.0775,0.5375000000000001
57408,0.33683890577507597,0.28442028985507245,0.34836956521739126,0.359934179736333
57978,0.1872247023809524,0.225,0.23462822671156003,0.3664271857789032
58211,0.11623015873015873,0.2341666666666667,0.16666666666666666,0.4166694093767878
62015,0.18725863284002817,0.3666666666666667,0.37936507936507935,0.4130079742979277
62801,0.32741935483870976,0.0,0.0,
64736,0.19378378378378383,0.0,0.0,0.371718530157849
64769,0.194838048855906,0.4370039682539683,0.3460648148148148,0.406736769365697
65230,0.16300813008130083,0.11342592592592592,0.16624149659863946,0.4208199284071971
67841,0.2277972027972028,0.375,0.5,0.376212778200667
68290,0.15500553709856035,0.21282794724655194,0.22586016414141416,0.3890740812451236
68873,0.13766666666666666,0.21562770562770564,0.22586016414141416,0.3933942525647161
69042,0.318780487804878,0.22475895316804406,0.167231240981241,0.36345575596609236
73208,0.3919642857142857,0.0,0.5368371212121212,0.37033748733178007
73917,0.2575396825396825,0.0,0.0,0.39771349800951217
74367,0.1901560719981773,0.0,-0.08333333333333333,0.37017382842025703
75382,0.20204402515723266,0.35595238095238096,0.296875,0.38237132320485023
75444,0.17011494252873566,0.39895833333333336,0.72,0.28717171072376046
76668,0.1698853615520282,0.07499999999999998,0.2946453168044077,0.35144370589643026
80634,0.27619047619047615,0.06428571428571428,0.12142857142857144,0.3949166181314085
80635,0.20064935064935066,0.13605442176870747,0.12142857142857144,0.4028931622462053
82482,0.2647727272727273,0.2571637426900585,0.20690730837789661,0.35196933742533043
82748,0.21027131782945735,0.0,0.27999999999999997,0.3490189503648763
83498,0.14960317460317463,0.06071428571428572,0.0,0.3758679665359417
84057,0.3046067821067822,0.30596296296296305,0.2926010101010101,0.3742138553231573
91535,0.394234693877551,0.0034722222222222238,0.4125,0.46346172885244424
96048,0.18643578643578645,0.06878306878306878,0.4787878787878789,0.38939891837460505
97221,0.2354783125371361,0.0,0.002272727272727271,0.28424154311381306
97476,0.2751062271062272,0.3165633608815427,0.35416666666666663,0.3569269356926715
107195,0.22612612612612615,0.0,0.11750000000000001,0.28573959350036937
107972,0.11504273504273506,0.38619047619047614,0.075,0.4077075002784037
108890,0.27925000000000005,0.0,0.48999999999999994,0.21570391414141418
115795,0.24320557491289202,0.16449275362318838,0.11515151515151517,0.3272943191651034
118097,0.15159878000787091,0.22193627450980394,0.20397025813692482,0.3354807614289127
118117,0.36191501480975174,0.28921960921960926,0.3273698523698524,0.33848785750616567
120872,0.34241935483870967,0.16558441558441556,0.38888888888888895,0.33294540696812114
125425,0.3940104166666667,0.2880952380952381,0.09523809523809523,0.37075018964719775
130390,0.34203069657615115,0.0,0.5775,0.3390316702450266
137026,0.15599296536796536,0.22647058823529406,0.19166666666666665,0.3464392785807317
141708,0.22243589743589748,0.2,0.2935185185185185,0.3829365109353022
147270,0.2730666666666667,0.00952380952380953,0.28229166666666666,0.38363471233904184
148132,0.18047383455546717,0.14212962962962963,0.013698206555349408,0.3680555555555556
150634,0.2213458110516934,0.3729261363636363,0.46666666666666673,0.29408052522816
152280,0.23636363636363641,0.0,0.05544871794871796,0.3088220286570809
156815,0.33535714285714285,0.4677777777777778,0.4417878787878788,0.4268817661052715
162467,0.21829346092503996,0.15043859649122807,0.20386868686868684,0.3407727393611042
165833,0.1703703703703704,0.11666666666666668,0.2675770308123249,0.37847104954831623
168769,0.19517142857142858,0.34444444444444444,0.12142857142857144,0.37770924246723353
169356,0.23092369477911645,0.11990740740740742,0.2647058823529412,0.38105408856165957
170223,0.4374693877551021,-0.07735042735042735,0.2916168175259084,0.36796506193939366
171054,0.2099260901699926,0.2939393939393939,0.6,0.3820836073200278
171631,0.19860457251082253,0.19249961348175632,0.22428727070031415,0.3409783341077112
175989,0.33688311688311695,0.20754419191919193,0.09335421888053468,0.3906077614530818
179528,0.1358974358974359,0.03333333333333333,0.575,0.31737725765889346
184282,0.24765211640211637,0.07213541666666667,0.3834821428571428,0.35867714148317054
188347,0.19756944444444444,0.1526455342902711,0.34531425364758694,0.35968612947289846
189754,0.1548735119047619,0.2707664884135472,0.17,0.36590712453375124
190585,0.367440801457195,0.2863636363636364,0.45378787878787874,0.3932572754385784
190943,0.2107738095238095,0.2095238095238095,0.3666666666666667,0.34905726410934745
193038,0.16739381186189697,0.11927156177156176,0.44285714285714284,0.38291397406268324
198307,0.3685832004253057,0.40148809523809526,0.39999999999999997,0.42682131746336294
199844,0.17118566618566625,0.7000000000000001,-0.017142857142857137,0.31109204543947655
200461,0.21022281639928697,0.15379805379805384,0.2625,0.26523594922358296
201322,0.5039743589743589,0.4847222222222222,0.1664141414141414,0.3953661101653353
203658,0.30398936170212765,0.2857142857142857,0.10092592592592593,0.3428325458975722
204014,0.38749999999999996,0.16,0.3734848484848485,0.3297701551524742
205759,0.2200166112956811,0.20674603174603173,-0.1,0.5666666666666667
212050,0.2448642266824085,0.13589065255731925,0.22386363636363635,0.23691470606688
213721,0.20882450882450884,0.17267360011262453,0.1875,0.3931842200773168
214531,0.16442307692307692,0.04017857142857143,0.0,0.36229131121583225
217692,0.30387896825396826,0.275,0.6790909090909091,0.49026064213564213
219276,0.13333333333333333,0.0,0.01428571428571429,0.6375000000000001
221943,0.13367117117117117,0.24036023500309217,0.20739935064935064,0.3748207956050465
222516,0.1505175983436853,0.2359195402298851,0.19342105263157897,0.3593412526976229
226121,0.24980902777777772,0.13848484848484852,0.22361111111111112,0.34929969556674995
230710,0.2917948717948718,0.006666666666666677,0.16992063492063492,0.3879571870269087
236180,0.1536591478696742,0.2916666666666667,0.375,0.2658730158730159
236632,0.3045416666666667,0.04928571428571428,0.3611111111111111,0.3508577333039469
237017,0.3888214285714286,0.38135802469135804,0.3055555555555556,0.34551490858238265
239647,0.23054081184515965,0.20728438228438226,0.24285714285714288,0.34787898444184245
245927,0.2620748299319728,0.5107142857142857,0.3708333333333333,0.39561529208506696
247805,0.10369918699186992,0.1787878787878788,0.7472727272727272,0.3312760081950233
250702,0.25234126984126987,0.0,0.325,0.2638741557565087
250751,0.19569160997732424,0.0,0.42727272727272725,0.27089315243484474
251444,0.4638333333333334,0.2263888888888889,0.45045454545454544,0.3650023480792711
252725,0.20099506974506978,0.34252754820936643,0.24545454545454545,0.3499061058252646
253650,0.20326643053915788,0.4177609427609428,0.44603535353535345,0.4229433990926822
253792,0.2948717948717948,-0.3,0.07407407407407407,0.36907496394766076
254104,0.12764119601328902,0.23939393939393938,0.3922727272727273,0.3911572816368146
254800,0.2177187153931341,0.016666666666666666,0.25,0.4447403606923396
255177,0.2199977988113581,-0.05859375000000001,0.490625,0.34758299400253595
255202,0.37227564102564104,0.11410256410256411,0.4166666666666667,0.3814166666666666
255809,0.17107843137254905,0.22500000000000003,0.425,0.40069611022788304
256340,0.3425875790875791,0.38700396825396827,0.44166666666666665,0.4099801587301587
256670,0.26838345864661656,0.0,0.2070655534941249,0.24183235867446395
258273,0.34326725905673283,0.0,-0.05,0.4072165532879819
260187,0.4341940683430045,0.875,0.3118055555555556,0.3828501823019168
261902,0.43795454545454554,0.4198214285714286,0.3857142857142857,0.39244276812519646
262209,0.33783549783549793,0.23854166666666668,0.1665178571428571,0.2745546624080459
262394,0.31696428571428564,0.2333333333333333,0.18977272727272726,0.41717423767599815
262562,0.21358730158730158,0.2737037037037037,0.1944758064516129,0.4656547619047619
264628,0.4298725895316805,0.0,0.39185606060606065,0.59
265349,0.15974386724386722,0.0,0.1787878787878788,0.42441691575620144
266087,0.12789115646258506,0.06851851851851852,-0.0025510204081632642,0.4608749999999999
271599,0.4,0.0,0.26704545454545453,0.3781242144659582
271787,0.24957482993197283,0.05729166666666667,0.13101851851851853,0.28137811262811263
272597,0.23818181818181813,0.021428571428571432,0.15,0.42268868757505124
274688,0.33882575757575756,0.43928571428571433,0.43333333333333335,0.39851593139168934
276275,0.4863056092843327,0.0,0.41704545454545455,0.3699556013571165
277011,0.3307692307692308,0.0,0.55,0.3607645757020757
278823,0.2201631701631702,-0.12196969696969696,0.1209090909090909,0.3760828160492228
282269,0.2998661338661338,0.4,0.5,0.08850877192982458
283170,0.18984374999999998,0.0,0.434375,0.363948330907691
283621,0.2500188964474679,0.24550264550264553,0.20249278499278497,0.298984054328359
284319,0.2472972972972973,0.15,0.253851948051948,0.31523414085914087
286500,0.18782051282051287,0.15728609625668452,0.1625,0.3815780112097423
289071,0.1665768194070081,0.12583333333333332,0.09830721814417466,0.3503271232172073
290701,0.1303030303030303,0.18299512987012992,0.1625,0.35974032449300636
291637,0.2975369458128079,0.3267857142857143,0.07915764790764791,0.38170247395833334
291752,0.19928571428571434,0.0,0.25,0.37570894506992264
293337,0.2896954236239949,0.15305555555555556,0.39026650432900434,0.28873500844968236
293514,0.14166666666666666,0.0,0.5,0.34442063492063496
294226,0.4,0.0,0.26704545454545453,0.37298912603767753
294468,0.15454545454545454,0.0,0.21666666666666665,0.33601399518140596
296452,0.2924928530588908,0.15,0.1727272727272727,0.3649673821548822
297220,0.12666666666666665,0.37388095238095237,0.23076298701298703,0.41292174777413476
300067,0.07536231884057973,0.056136363636363644,0.2626966783216783,0.23271986732403396
301220,0.27929292929292937,0.07537593984962405,0.412376724355891,0.34830300560353894
302426,0.2173645320197044,0.305175983436853,0.38959435626102285,0.3702042887667888
304189,0.07972222222222222,0.2857142857142857,0.44060760667903526,0.32823528402874813
305200,0.16583333333333336,0.0,0.01428571428571429,0.41990740740740745
305809,0.1810374149659864,0.25540476190476186,0.2753367003367003,0.3962939306024263
306852,0.0935374149659864,0.0,0.434375,0.3173525514889151
307470,0.19171550671550672,0.24027777777777778,0.2929487179487179,0.3949408831908832
307497,0.31019345238095236,0.0,0.375,0.36388134815523615
308028,0.1513480392156863,0.0,0.434375,0.2752498629148629
309436,0.21533516988062446,0.3091934974747475,0.31428571428571433,0.2344304046385088
310722,0.21212121212121215,0.0,0.125,0.3695525411055545
311124,0.3127633477633478,0.1577272727272727,0.2147567016317016,0.40854590703298826
311584,0.17485119047619052,0.09294871794871797,0.0,0.3712979099266036
311694,0.2472972972972973,0.0,0.2766635745207173,0.2533286158286158
313778,0.2239848484848485,0.125,0.12847222222222224,0.4039217740105898
314082,0.21450216450216453,0.2631144781144781,0.6522727272727272,0.4612737657563025
314235,0.1360413660413661,0.2885281385281385,0.21555023923444977,0.46100595391665444
315820,0.38250988142292497,0.0,0.375,0.33523263453981217
319985,0.21980725623582767,-0.027777777777777776,0.75,0.40418051989683873
320689,0.2326855742296919,0.0,0.2991666666666667,0.2839234455294797
325165,0.11833333333333337,-0.16666666666666666,0.25,0.39724603214637205
329577,0.22722734254992324,0.3,0.3786858974358974,0.35809163455909276
331946,0.2856709956709956,0.3,0.23833333333333337,0.36554442322410485
335197,0.29931972789115646,0.038888888888888896,0.37690476190476196,0.4065944593774354
340994,0.28490740740740744,0.45,0.22950336700336704,0.36460863927356346
342540,0.1766666666666667,0.0,0.6875,0.34578068767032505
343094,0.287875939849624,0.3341269841269841,0.18484848484848485,0.35529279636133376
345397,0.20007142857142854,0.255050505050505,0.12043650793650794,0.4176059851695503
347272,0.16469696969696968,0.0,0.1515422077922078,0.38221135199151135
349208,0.18138141620284481,0.0,0.8,0.32806100752664974
350271,-0.05110176282051281,-0.10428503787878786,0.075,0.042854938271604935
356220,0.22634920634920633,0.0,0.2706709956709956,0.3835934266927895
356424,0.46333333333333326,0.0,0.2784722222222222,0.39830789610546047
357980,0.22110850897736142,0.32181818181818184,0.13731060606060605,0.43904227203293616
359298,0.2638186755952382,0.18355263157894733,0.23851562499999998,0.3512957120591213
359408,0.2659588159588159,0.1325,0.25630570409982173,0.3901563521791702
361342,0.2539153439153438,0.09321428571428572,0.2796582365003417,0.37825210711492896
362458,0.1197537878787879,0.2254370629370629,-0.05,0.35706649123138484
364728,0.27464187327823697,0.23947315705128203,0.2597402597402597,0.33899181683375146
366438,0.26025308025308025,0.10103305785123967,0.43166666666666664,0.41285116147018375
367107,0.17464265294453973,0.1984126984126984,0.20672514619883042,0.3028424122174122
367491,0.25519252677147414,0.13999999999999999,0.24285714285714285,0.36457333094511113
370695,0.21015,0.16358543417366947,0.20095833333333332,0.34875891453487756
370870,0.28846153846153844,0.1464285714285714,0.43645833333333334,0.38337026842682126
378523,0.3602007469654529,0.051388888888888894,0.4468750000000001,0.3726130101179551
379143,0.28849657287157293,0.3103896103896104,0.4671717171717171,0.38831842563565977
379885,0.3502090592334494,0.3377417027417028,0.20242424242424245,0.31260019906458797
384909,0.2577380952380952,0.42812500000000003,0.10784313725490197,0.34297115194499717
386479,0.1333891369047619,-0.03333333333333333,0.26875,0.2590583190531523
387644,0.3303571428571429,0.23333333333333334,0.046634615384615385,0.4507846046095476
390894,0.20487764550264553,0.4,0.22852272727272727,0.4146173175912736
392003,0.18784271284271287,0.0,0.20156249999999998,0.20935591417664548
396125,0.10165043290043291,0.23869047619047618,0.3169642857142857,0.382917106190882
400325,0.19942528735632187,0.2,0.325,0.3793767165206997
402353,0.2627450980392157,0.09275974025974026,0.3593643198906357,0.376635182713303
406794,0.20310559006211176,0.0,0.5333333333333333,0.29728804181929186
408794,0.41891293891293885,0.30418320105820107,0.4282765151515152,0.3800228753734189
409893,0.16701509872241585,0.0,-0.03,0.39495988207152255
410998,0.1750379572118702,0.2515769944341373,0.13721590909090908,0.2532344499166146
414865,0.37269144144144145,0.16666666666666666,0.23392857142857146,0.30534503195217483
414917,0.1582046332046332,0.13440205627705626,0.054495924495924504,0.3791718543349599
415619,0.3785714285714286,0.027777777777777783,0.2323232323232323,0.3004935392864591
418098,0.39215686274509803,0.16860389610389612,0.2888047138047138,0.4398564687627188
418901,0.0824404761904762,0.25695346320346324,0.3708333333333333,0.36103601143924996
422044,0.2502204585537919,0.1302904761904762,0.2863574520717378,0.40781629231009303
424248,0.3013374344953293,0.09438775510204081,0.375,0.25745568556991255
425575,0.17510822510822516,0.0,-0.03,0.33755923485485034
431206,0.3904347826086956,0.0,0.32648148148148154,0.4027982642041841
431635,0.18006290584415585,-0.12222222222222223,0.13636363636363635,0.3528476747424116
432233,0.2786886724386724,0.0,0.4166666666666667,0.3277026010087604
432610,0.2041666666666667,0.0,0.23750000000000002,
432750,0.24545454545454543,-0.05,0.23750000000000002,0.85
434097,0.08668181818181818,0.1969565787747606,0.2326704545454545,0.3282015641624907
437757,0.27854797979797974,0.0,0.1638888888888889,0.36662602567743663
438089,0.44368686868686874,0.0,0.9500000000000001,0.3780523737324438
439097,0.3384213098729227,0.28125,0.38,0.34382034530299005
440992,0.09853479853479853,0.0,0.0,0.2910486431717831
441424,0.22533333333333336,0.28571428571428575,0.16666666666666666,0.26641414141414144
442105,0.12384707129605087,0.23994666048237476,0.23750000000000002,0.3958834213803369
443698,0.23561307519640856,0.09583333333333333,0.18823529411764706,0.4163608353829142
444935,0.2683715461493239,0.16666666666666666,0.2125,0.4112474146224147
446592,0.24124999999999996,0.0,0.08727272727272725,0.32128267471321054
446999,0.4002848029163819,0.0,0.9500000000000001,0.35096965987670636
447151,0.29656771799628945,0.1625,0.3181818181818182,0.2903468052304323
450767,0.1793650793650794,0.0,0.6129166666666667,0.328215705500495
451408,0.18893340701851344,0.34090909090909094,0.24955436720142601,0.35775042707636995
451719,0.26640974967061926,0.3431818181818182,0.29188311688311686,0.3863347542441354
454056,0.24390243902439024,0.0,0.2102272727272727,0.32791220140653665
455881,0.34236542443064183,0.0,0.103125,0.4271807280983526
460469,0.22140873015873017,0.559375,0.236875,0.37575875435897815
462341,0.23632440476190478,0.32375,0.33801136363636364,0.39020003827196886
462809,0.25666666666666665,0.22638888888888886,0.25,0.3141077058568523
466259,0.2981669372294372,0.37784502164502165,0.19938016528925617,0.3050925925925926
467103,0.16308994708994715,-0.017499999999999995,0.16875,0.4218909323464729
467581,0.2403061224489796,0.0,-0.08333333333333333,0.3687149421189179
467852,0.2767868656166529,0.2276692057942058,0.07371794871794873,0.2223618507176746
474452,0.2628205128205128,0.0,0.46736111111111117,0.37965597451587474
480245,0.23521270396270405,0.09999999999999999,0.3268939393939394,0.374657037302714
481664,0.675,-0.2888888888888888,0.25701659451659453,0.3531194432789344
483779,0.08543341579055864,0.07770202020202019,0.0,0.36599222992376773
484836,0.20974903474903478,0.3371794871794872,0.3806818181818182,0.38515892480300745
485237,0.10833333333333332,0.08303030303030302,0.24583333333333335,0.42262461477332397
489418,0.15429421768707488,0.0,0.19101731601731603,0.28046550116558017
489832,0.21134960718294046,0.07914141414141414,0.30727272727272725,0.40985406107490285
494433,0.2499645390070922,0.17560049019607846,0.28946475335364225,0.4046803986080109
495862,0.4490196078431372,0.15000000000000002,0.18505892255892256,0.4793626023119825
496953,0.23373015873015873,0.0875,0.4595893141945774,0.4210523165475308
498514,0.18312499999999995,0.2,0.3145833333333333,0.4089703222672648
500516,0.348904761904762,0.0,0.3666666666666667,0.32542834827209827
502869,0.1095899470899471,0.2,0.23345959595959595,0.3375332528055414
503629,0.18293895370166552,0.2620959595959596,0.12777777777777777,0.32477522668303915
505012,0.24185867895545313,0.058333333333333334,0.4976190476190476,0.33733902384149633
505650,0.17585512265512265,-0.125,0.41363636363636364,0.36690896515621774
505804,0.236525974025974,0.3258953168044077,0.25284090909090906,0.3610837557097699
507598,0.15584781209781212,-0.0856060606060606,0.23305555555555557,0.42287274171656675
510836,0.30054563492063485,0.11255825734549141,0.2863574520717378,0.41006442155528844
513743,0.2468571428571428,0.27777777777777773,0.04415584415584415,0.3241347746610215
514946,0.3163636363636364,0.0,0.44727272727272727,0.40554082491582494
515088,0.3101068999028183,0.30924603174603177,0.39666666666666667,0.0
515921,0.3144094001236859,0.35375,0.3549382716049383,0.32712749169766714
517092,0.15076923076923077,0.08333333333333333,0.3287878787878788,
517996,0.25781420765027324,0.25857142857142856,0.14583333333333334,0.4161340295506962
522471,0.3214285714285713,0.24100458365164248,0.17045454545454544,0.308386857227363
528022,0.16972789115646258,0.18,0.0,0.32444935459116864
528594,0.27256097560975623,0.18853535353535353,0.07931235431235431,0.3485513108060106
528704,0.15449507389162567,0.0,0.39238636363636364,0.33452913432992265
529174,0.24577044577044582,0.2798881673881674,0.1962962962962963,0.324569832774546
530136,0.3324221477447284,0.21101190476190473,0.26303872053872057,0.36839427550008297
532727,0.24068357998590556,0.4142857142857143,0.2365384615384616,0.3127543560008944
533623,0.01287878787878788,0.09166666666666667,0.13095238095238096,0.30485706647299526
537321,0.16882716049382718,0.07333333333333333,0.30244854560644036,0.4034764101914399
538723,0.33533333333333337,0.2391414141414141,0.0,0.32523556105931106
538844,0.33546176046176046,0.0,0.3037037037037037,0.34634605625459314
539036,0.1338658008658009,0.275,0.04484126984126984,0.3272331838944518
539579,0.09504074357015532,0.2635714285714285,0.07596153846153847,0.3092990173254832
539700,0.3729334157905586,0.0,0.17364267676767675,0.43453757139850896
540194,0.17903207903207902,0.19300595238095242,0.4184573002754821,0.3418772528154331
543262,0.2538095238095238,0.1,0.5666666666666668,0.44819190734971676
543930,0.2772875816993464,0.36574074074074076,0.3464285714285714,0.3556574506222944
543932,0.20178796897546894,0.0,0.22569444444444442,0.36305989233530284
544506,0.22867504835589939,0.17293010752688173,0.23197021232735518,0.36353777858013253
546215,0.3116522366522367,0.0,0.2980555555555556,0.3608056177629521
546221,0.207874503968254,-0.047619047619047616,0.32003246753246756,0.39579562307318644
549310,0.17132505175983437,0.13463095238095238,0.023051948051948053,0.3551701766869905
550783,0.2195652173913043,0.19999999999999998,0.2705128205128205,0.3687675874753574
551606,0.18033333333333337,0.12073002754820937,0.08333333333333333,0.297651657674684
552145,0.13433308494783905,0.0,0.3437162422839506,0.34970341098442453
552300,0.2906954887218045,0.24489795918367346,0.43,0.28135574494949495
555225,0.3708402413189647,0.18571428571428572,0.38745791245791245,0.37951936422342214
555399,0.13893217893217893,0.0,0.2656363636363636,0.4392499279670546
556829,0.15104166666666666,0.0,0.15000000000000002,0.2538464413875598
561297,0.15145502645502648,0.2783333333333333,-0.17727272727272725,0.5289771698817751
561713,0.2586982401656314,0.2965277777777778,0.24803503787878786,0.39957873588829473
563682,0.15811011904761904,0.15,0.28666666666666674,0.20781746031746032
564826,0.297227564102564,0.21666666666666667,0.5791666666666667,0.3374087635615413
565735,0.10803571428571428,0.0,-0.03,0.33059568517885857
568446,0.19918367346938778,0.3726190476190476,0.2833333333333334,0.4166119245085531
568613,0.18580542264752795,0.1596014492753623,0.05763888888888889,0.4180391726975126
569499,0.12796266233766235,0.2537414965986395,0.2677083333333333,0.6194444444444445
570753,0.20164203612479473,0.0,0.23958333333333334,0.339967682518055
571029,0.30658008658008656,0.23127551020408163,0.2579545454545455,0.24412737077737073
571130,0.2756917862838916,0.0,0.0,0.4533560606060606
572208,0.46469634873323407,0.25116190476190475,0.29023809523809524,0.2860952999991462
575603,0.11334586466165415,0.22263993316624897,0.1688888888888889,0.30130148809523816
575615,0.2571428571428572,0.0,0.27083333333333337,0.30260323384688176
579851,0.32256944444444435,0.0,0.24244444444444443,0.3575583124215542
580978,0.24055555555555555,0.0,0.3263720538720539,0.3566771885521886
581342,0.35448087431694,0.34166666666666673,0.40540005971040455,0.3488645935695327
581869,0.2636036919055787,0.28277777777777785,0.10518518518518519,0.3793277476880418
582028,0.23941482494114072,0.2833333333333333,0.17996632996632997,0.43130855769744664
582030,0.2707026713124274,0.17772727272727273,0.36625,0.35628096786510915
582121,0.19680059523809526,0.3445684523809524,0.368930785123967,0.3848439490017081
582135,0.23811403508771936,0.145,0.2628787878787879,0.42085589416229663
582280,0.19793876262626267,0.21842121212121213,0.19188311688311685,0.3255859771795204
582382,0.21363265306122448,0.16838154269972455,0.37968749999999996,0.2700544063779358
584258,0.2502666666666667,0.16196969696969699,0.39210526315789473,0.4551570371179746
584938,0.12231303179579042,0.2830357142857143,0.4,0.0
584995,0.20885093167701865,0.0,-0.078125,0.45226934523809526
585258,0.3017857142857143,0.27100572827845554,0.15364583333333334,0.43775248015873014
588020,0.13516164686377458,0.09190065681444992,0.2134297520661157,0.27129527153380617
588059,0.28214285714285725,0.12743313234384662,0.13358585858585859,0.3570024710511994
588116,0.13409090909090912,0.2416666666666667,0.46874999999999994,0.3436882605260363
588288,0.2028682170542635,0.043888888888888894,0.675,0.27208002755487515
589194,0.2862301587301586,0.0,0.5,0.28002173002923003
589237,0.21368563685636852,0.21388888888888888,0.4642857142857143,0.3366996519352005
590236,0.055791962174940896,0.0,0.14450231481481482,0.3781027843604076
590386,0.1411764705882353,0.0,0.0,0.1464518292165351
590681,0.3386502386502387,0.4732142857142857,0.45952380952380956,0.39153457595645097
591951,0.19152597402597402,0.0,0.0,0.38603441994513427
593101,0.15933528836754643,0.2598867595818815,0.3544372294372295,0.3786073798705614
593483,0.10833333333333334,0.0,-0.007395833333333331,0.30868592419411156
594474,0.2590277777777778,0.0,0.43333333333333335,0.3565024396876925
600983,0.22938443670150988,0.0,0.20833333333333334,0.4236155590094503
601498,0.18186813186813186,0.0,0.6541666666666667,0.3346275237494401
601882,0.3086956521739131,0.25866666666666666,0.44064344746162926,0.35821838069435236
606871,0.33266666666666667,0.1,0.3575757575757576,0.3486374033798901
608432,0.09244179244179242,0.20917366946778712,0.0,0.36403048934179666
609202,0.19208683473389354,0.0,0.0,0.2969404856607238
609250,0.2684047619047618,0.17707142857142863,0.2008522727272727,0.4322710358679587
612698,0.14666666666666667,0.0,0.375,0.39825396825396825
613088,0.13821138211382114,-0.0015624999999999944,0.2595959595959596,0.3256970134427933
613110,0.09633449883449886,0.18913780663780663,0.08287037037037037,0.27249370810189977
619662,0.2881696428571429,0.3642857142857143,0.19093592171717177,0.3484372348290309
620056,0.23386243386243386,0.0,0.10530303030303031,0.2993530317060721
621108,0.14361305361305365,0.2652777777777778,0.19999999999999998,0.4534775401748103
623123,0.32594246031746027,0.05,0.29876033057851237,0.38685877230704196
623652,0.2950854700854701,0.07261904761904762,0.18194444444444446,0.37141399695456373
623734,0.21583453583453582,0.2,0.625,0.3766230803207928
624485,0.25564516129032255,0.2001984126984127,0.22415329768270945,0.3321136914214287
626872,0.14740151515151514,0.31515422077922084,0.15000000000000002,
627188,0.03349713349713349,0.1613256113256113,0.0,0.35826714559227407
627213,0.3190175565175565,0.2237678987678988,0.0,0.4251260513968334
628465,0.2686859504132232,0.17261904761904762,0.1877910882221227,0.37409851193588384
629670,0.20994934143870317,0.2777777777777778,0.2481534090909091,0.42411406404053464
630636,0.22425820707070707,0.26666666666666666,0.5499999999999999,0.36861853472754635
631543,0.31138111888111886,0.25530773574251836,0.12358474858474858,0.3132424242424242
632192,0.3380694702123273,0.0,0.2828512396694215,0.3901295562896112
632434,0.14625850340136057,0.0,0.0,0.3679389770117449
633585,0.3248370726495726,0.2430871212121212,0.2652272727272727,0.34735911377164386
634170,0.2679541925465838,0.15958333333333335,0.13196428571428573,0.28851960040578534
635019,0.3158119658119658,0.21785714285714283,0.39997668997669,0.37025900023412195
637742,0.03571428571428571,0.26693121693121685,0.019999999999999997,0.28582749125727924
638555,0.3018756073858114,0.21666666666666667,0.2537878787878788,0.41664640914640916
639480,0.3530952380952382,0.0,0.19999999999999998,0.36728395061728397
639981,0.4612068965517241,0.0,0.3523076923076923,0.31027097503068934
640062,0.16206766917293236,0.011111111111111118,0.0,0.34332005645426694
640623,0.24131782945736435,0.2762626262626262,0.43124999999999997,0.3167145961425853
